Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Sales,Profit,Discount
2024-09-13,West,Arizona,Consumer,Technology,Copiers,5,2024.24,531.51,0.15
2024-09-14,South,Georgia,Consumer,Technology,Phones,7,3919.51,1048.39,0.0
2024-09-14,West,California,Consumer,Office Supplies,Supplies,2,61.19,6.15,0.15
2024-09-14,East,New Jersey,Consumer,Furniture,Chairs,2,644.22,196.03,0.15
2024-09-14,East,Virginia,Home Office,Office Supplies,Labels,6,222.68,35.13,0.1
2024-09-14,South,Tennessee,Consumer,Office Supplies,Art,7,314.16,45.72,0.1
2024-09-15,East,New York,Corporate,Office Supplies,Envelopes,5,176.91,42.52,0.2
2024-09-15,Central,Ohio,Consumer,Furniture,Furnishings,1,234.83,44.12,0.0
2024-09-15,East,Virginia,Consumer,Office Supplies,Labels,7,245.18,66.74,0.2
2024-09-15,East,Virginia,Corporate,Office Supplies,Art,1,39.37,8.23,0.0
2024-09-15,East,Massachusetts,Consumer,Office Supplies,Envelopes,7,332.61,24.49,0.0
2024-09-15,Central,Texas,Consumer,Office Supplies,Supplies,6,223.97,19.83,0.0
2024-09-15,West,Washington,Consumer,Office Supplies,Art,1,37.16,4.77,0.4
2024-09-15,West,Washington,Consumer,Technology,Accessories,1,460.59,99.81,0.1
2024-09-16,West,Nevada,Consumer,Office Supplies,Labels,5,234.17,37.58,0.0
2024-09-16,West,Oregon,Consumer,Office Supplies,Supplies,7,286.82,72.84,0.0
2024-09-17,West,Nevada,Consumer,Office Supplies,Binders,2,94.82,14.32,0.4
2024-09-18,South,Florida,Consumer,Technology,Phones,7,3837.33,657.31,0.2
2024-09-18,West,Arizona,Consumer,Office Supplies,Paper,3,115.06,30.47,0.1
2024-09-18,West,California,Corporate,Office Supplies,Binders,5,122.51,41.18,0.2
2024-09-19,West,Oregon,Home Office,Office Supplies,Binders,6,172.48,33.76,0.0
2024-09-19,West,Nevada,Corporate,Furniture,Chairs,7,2340.49,475.02,0.0
2024-09-19,South,North Carolina,Consumer,Office Supplies,Storage,1,36.1,9.89,0.2
2024-09-19,West,California,Home Office,Furniture,Furnishings,5,1562.42,519.62,0.2
2024-09-19,East,Pennsylvania,Corporate,Office Supplies,Paper,5,124.15,21.76,0.1
2024-09-20,South,Florida,Consumer,Furniture,Bookcases,2,590.42,-10.59,0.15
2024-09-20,Central,Ohio,Consumer,Furniture,Bookcases,5,1091.2,-63.4,0.0
2024-09-20,South,Georgia,Corporate,Office Supplies,Envelopes,2,52.73,12.96,0.0
2024-09-21,West,Arizona,Consumer,Technology,Phones,5,2277.04,310.13,0.0
2024-09-21,East,Pennsylvania,Corporate,Office Supplies,Art,7,229.68,49.01,0.0
2024-09-21,West,Nevada,Corporate,Technology,Copiers,2,834.52,131.43,0.2
2024-09-22,West,Washington,Consumer,Office Supplies,Storage,5,144.83,31.75,0.2
2024-09-23,South,Georgia,Corporate,Technology,Phones,1,361.4,63.46,0.0
2024-09-23,East,New Jersey,Consumer,Office Supplies,Art,5,205.09,52.48,0.1
2024-09-23,South,North Carolina,Consumer,Technology,Copiers,7,2086.08,694.56,0.0
2024-09-25,South,Florida,Corporate,Office Supplies,Envelopes,4,143.6,9.69,0.0
2024-09-25,West,Nevada,Corporate,Furniture,Bookcases,7,2320.43,-531.24,0.4
2024-09-26,West,Washington,Home Office,Office Supplies,Paper,3,116.72,23.84,0.2
2024-09-26,West,Arizona,Consumer,Furniture,Bookcases,6,1674.52,-108.87,0.1
2024-09-26,West,California,Consumer,Technology,Machines,4,1960.09,-193.83,0.1
2024-09-27,East,Massachusetts,Consumer,Office Supplies,Envelopes,1,30.56,3.9,0.2
2024-09-27,Central,Texas,Home Office,Furniture,Chairs,1,194.45,11.5,0.15
2024-09-28,South,Georgia,Home Office,Office Supplies,Envelopes,6,290.63,99.48,0.0
2024-09-28,West,Nevada,Home Office,Furniture,Chairs,7,1890.03,566.76,0.0
2024-09-28,Central,Michigan,Consumer,Office Supplies,Paper,6,186.48,39.22,0.2
2024-09-28,Central,Texas,Consumer,Furniture,Chairs,7,1554.13,134.23,0.1
2024-09-28,East,Pennsylvania,Corporate,Furniture,Chairs,7,2245.76,280.69,0.1
2024-09-28,East,Pennsylvania,Consumer,Office Supplies,Storage,1,31.18,6.31,0.0
2024-09-28,South,North Carolina,Corporate,Furniture,Tables,4,981.41,36.5,0.4
2024-09-28,South,Alabama,Consumer,Technology,Accessories,5,1945.37,324.48,0.0
2024-09-28,East,New Jersey,Consumer,Office Supplies,Paper,2,92.46,10.13,0.15
2024-09-29,West,Nevada,Consumer,Technology,Machines,6,2036.13,-132.23,0.0
2024-09-29,West,Washington,Consumer,Furniture,Bookcases,1,344.36,-40.66,0.0
2024-09-29,Central,Texas,Consumer,Office Supplies,Labels,3,113.16,10.04,0.0
2024-09-29,South,Tennessee,Home Office,Office Supplies,Paper,6,160.71,43.65,0.3
2024-09-29,West,California,Consumer,Technology,Phones,1,487.63,73.46,0.0
2024-09-30,West,Washington,Consumer,Furniture,Bookcases,1,285.95,-40.25,0.2
2024-09-30,West,Washington,Consumer,Office Supplies,Paper,6,286.87,76.7,0.15
2024-10-01,Central,Wisconsin,Consumer,Furniture,Tables,7,2322.16,-492.66,0.0
2024-10-01,East,Pennsylvania,Consumer,Technology,Machines,7,3120.33,131.69,0.0
2024-10-01,West,California,Home Office,Office Supplies,Binders,7,229.88,71.24,0.0
2024-10-01,South,Alabama,Corporate,Office Supplies,Binders,6,149.5,33.58,0.2
2024-10-01,East,Virginia,Corporate,Office Supplies,Art,2,80.92,6.33,0.1
2024-10-01,West,California,Home Office,Furniture,Tables,4,1386.69,38.78,0.2
2024-10-01,East,New Jersey,Consumer,Office Supplies,Envelopes,7,332.15,30.31,0.0
2024-10-02,West,California,Consumer,Furniture,Chairs,2,387.13,46.42,0.3
2024-10-02,East,New York,Home Office,Furniture,Tables,5,1295.92,-61.93,0.0
2024-10-02,South,Tennessee,Consumer,Office Supplies,Binders,2,91.31,25.73,0.0
2024-10-02,Central,Illinois,Consumer,Furniture,Chairs,1,298.36,68.47,0.0
2024-10-02,West,California,Consumer,Technology,Machines,5,2457.85,-267.74,0.3
2024-10-02,East,Massachusetts,Consumer,Office Supplies,Supplies,2,61.78,3.26,0.1
2024-10-03,Central,Wisconsin,Consumer,Technology,Copiers,3,1494.84,332.7,0.4
2024-10-03,West,Washington,Corporate,Office Supplies,Envelopes,6,180.01,57.9,0.0
2024-10-04,East,Pennsylvania,Consumer,Office Supplies,Paper,4,155.74,29.02,0.15
2024-10-04,East,Pennsylvania,Consumer,Furniture,Tables,5,1265.54,5.67,0.0
2024-10-04,East,New York,Consumer,Office Supplies,Art,5,225.39,17.18,0.0
2024-10-04,South,Alabama,Consumer,Office Supplies,Paper,1,38.49,7.47,0.0
2024-10-05,Central,Michigan,Home Office,Technology,Machines,1,316.73,-0.6,0.1
2024-10-05,East,Massachusetts,Corporate,Office Supplies,Labels,1,32.69,2.37,0.15
2024-10-05,East,Massachusetts,Home Office,Office Supplies,Envelopes,3,75.01,21.38,0.0
2024-10-05,Central,Ohio,Consumer,Office Supplies,Labels,5,143.13,39.81,0.4
2024-10-05,South,Georgia,Consumer,Technology,Accessories,3,1675.59,495.54,0.1
2024-10-05,East,Massachusetts,Consumer,Furniture,Chairs,2,623.24,104.13,0.1
2024-10-05,East,Massachusetts,Consumer,Office Supplies,Paper,3,124.82,14.29,0.0
2024-10-06,East,Massachusetts,Home Office,Office Supplies,Storage,1,47.09,9.14,0.1
2024-10-06,Central,Texas,Corporate,Furniture,Chairs,1,328.26,99.43,0.0
2024-10-06,East,Virginia,Corporate,Office Supplies,Storage,5,195.25,53.61,0.0
2024-10-06,West,Washington,Consumer,Technology,Phones,3,1671.69,473.65,0.0
2024-10-06,Central,Ohio,Consumer,Office Supplies,Paper,3,88.35,29.67,0.0
2024-10-06,East,Massachusetts,Corporate,Office Supplies,Binders,2,96.08,24.12,0.0
2024-10-07,East,Pennsylvania,Corporate,Office Supplies,Paper,3,120.06,36.75,0.0
2024-10-07,West,Washington,Consumer,Technology,Machines,4,2096.62,-263.1,0.0
2024-10-07,East,New York,Consumer,Office Supplies,Art,4,178.89,33.13,0.0
2024-10-08,South,Georgia,Consumer,Office Supplies,Labels,6,237.47,40.78,0.0
2024-10-09,West,California,Consumer,Technology,Copiers,7,3558.3,932.48,0.15
2024-10-10,East,New York,Home Office,Technology,Phones,2,1000.94,186.48,0.1
2024-10-10,West,California,Consumer,Office Supplies,Paper,3,86.95,25.43,0.1
2024-10-10,East,New York,Consumer,Technology,Phones,4,1507.31,302.94,0.1
2024-10-10,West,Washington,Consumer,Office Supplies,Supplies,4,120.16,15.18,0.0
2024-10-10,West,Arizona,Corporate,Furniture,Tables,1,324.93,-21.8,0.3
2024-10-11,East,Pennsylvania,Corporate,Office Supplies,Storage,6,196.14,61.66,0.1
2024-10-12,Central,Ohio,Consumer,Technology,Phones,4,1371.72,148.9,0.0
2024-10-12,West,Nevada,Consumer,Technology,Phones,6,2329.42,259.49,0.0
2024-10-12,East,Pennsylvania,Home Office,Office Supplies,Paper,7,323.61,60.16,0.15
2024-10-12,South,Florida,Corporate,Office Supplies,Labels,2,64.91,21.4,0.1
2024-10-12,East,Massachusetts,Consumer,Office Supplies,Supplies,2,58.64,6.12,0.1
2024-10-12,Central,Michigan,Consumer,Furniture,Furnishings,7,2322.52,282.43,0.0
2024-10-13,South,Alabama,Consumer,Office Supplies,Labels,6,224.56,28.67,0.0
2024-10-13,East,Massachusetts,Corporate,Office Supplies,Supplies,1,42.3,11.14,0.0
2024-10-13,South,Tennessee,Corporate,Furniture,Tables,3,1019.33,-92.85,0.15
2024-10-13,South,Alabama,Home Office,Office Supplies,Supplies,6,280.2,17.39,0.0
2024-10-14,Central,Ohio,Consumer,Furniture,Tables,4,854.87,-40.07,0.15
2024-10-14,West,Arizona,Corporate,Office Supplies,Storage,3,120.65,15.44,0.2
2024-10-14,East,New Jersey,Home Office,Furniture,Tables,6,1664.38,-194.94,0.0
2024-10-14,East,New York,Corporate,Technology,Phones,1,331.31,100.85,0.1
2024-10-15,East,Virginia,Consumer,Furniture,Chairs,4,1309.84,366.52,0.15
2024-10-15,Central,Wisconsin,Consumer,Furniture,Bookcases,4,868.75,-213.1,0.0
2024-10-15,West,Nevada,Consumer,Office Supplies,Art,6,276.8,72.63,0.2
2024-10-15,East,Virginia,Corporate,Technology,Machines,1,355.24,-14.21,0.0
2024-10-15,South,Tennessee,Home Office,Office Supplies,Storage,5,204.2,45.57,0.0
2024-10-15,West,Arizona,Corporate,Office Supplies,Envelopes,1,39.22,9.56,0.0
2024-10-15,East,New York,Corporate,Technology,Machines,7,3112.43,-251.43,0.0
2024-10-16,South,Tennessee,Corporate,Office Supplies,Storage,4,135.72,38.66,0.0
2024-10-16,East,Virginia,Home Office,Office Supplies,Art,7,200.5,55.41,0.1
2024-10-16,South,Georgia,Consumer,Furniture,Bookcases,5,1153.34,44.23,0.2
2024-10-16,Central,Ohio,Corporate,Furniture,Chairs,2,433.82,50.48,0.4
2024-10-16,East,Virginia,Corporate,Office Supplies,Paper,3,142.28,31.26,0.0
2024-10-16,East,Pennsylvania,Home Office,Furniture,Tables,2,552.41,-97.3,0.1
2024-10-17,West,Arizona,Consumer,Office Supplies,Art,7,303.77,87.41,0.0
2024-10-17,South,Tennessee,Consumer,Technology,Phones,1,547.93,136.96,0.0
2024-10-17,South,North Carolina,Consumer,Office Supplies,Paper,3,114.06,37.54,0.1
2024-10-18,Central,Ohio,Corporate,Office Supplies,Labels,6,236.36,40.42,0.1
2024-10-18,West,Nevada,Consumer,Office Supplies,Labels,2,51.63,14.65,0.1
2024-10-18,East,Virginia,Home Office,Office Supplies,Labels,2,49.41,8.9,0.0
2024-10-18,East,Massachusetts,Consumer,Office Supplies,Art,5,217.63,61.21,0.2
2024-10-18,East,New Jersey,Consumer,Office Supplies,Labels,3,81.63,9.47,0.1
2024-10-18,Central,Texas,Home Office,Technology,Machines,6,2984.15,-428.45,0.0
2024-10-19,West,California,Consumer,Furniture,Bookcases,6,1152.48,-36.45,0.4
2024-10-19,West,Oregon,Consumer,Office Supplies,Labels,2,93.64,15.88,0.1
2024-10-19,West,California,Consumer,Office Supplies,Envelopes,5,195.27,60.33,0.1
2024-10-19,East,Pennsylvania,Home Office,Furniture,Furnishings,2,505.65,112.74,0.4
2024-10-19,East,New Jersey,Consumer,Furniture,Bookcases,1,224.08,-10.73,0.3
2024-10-19,South,Georgia,Consumer,Office Supplies,Binders,1,31.15,1.59,0.0
2024-10-20,East,Virginia,Consumer,Technology,Phones,4,1204.49,120.29,0.0
2024-10-20,East,New Jersey,Consumer,Office Supplies,Binders,6,250.55,49.52,0.0
2024-10-20,East,New York,Home Office,Office Supplies,Envelopes,7,286.04,54.74,0.0
2024-10-20,South,Florida,Home Office,Furniture,Tables,6,1600.71,-334.39,0.1
2024-10-20,South,Alabama,Consumer,Office Supplies,Storage,5,137.04,35.64,0.15
2024-10-20,West,Washington,Home Office,Furniture,Bookcases,6,1256.23,-105.83,0.2
2024-10-20,Central,Ohio,Consumer,Office Supplies,Labels,5,146.35,23.35,0.0
2024-10-22,West,Arizona,Corporate,Office Supplies,Art,4,183.56,37.99,0.1
2024-10-22,Central,Texas,Corporate,Technology,Phones,3,1114.12,336.35,0.0
2024-10-22,East,New Jersey,Corporate,Technology,Accessories,5,1753.23,203.49,0.0
2024-10-22,West,Washington,Home Office,Technology,Phones,4,1213.65,273.79,0.0
2024-10-22,Central,Wisconsin,Home Office,Furniture,Tables,3,631.66,16.35,0.3
2024-10-23,East,Virginia,Consumer,Office Supplies,Supplies,5,186.01,20.82,0.0
2024-10-23,East,Virginia,Home Office,Office Supplies,Supplies,3,94.66,8.15,0.15
2024-10-23,East,Virginia,Corporate,Office Supplies,Paper,1,25.79,2.39,0.1
2024-10-23,West,California,Corporate,Office Supplies,Binders,4,168.67,26.28,0.0
2024-10-23,East,Massachusetts,Home Office,Office Supplies,Paper,5,196.81,20.81,0.1
2024-10-24,East,Pennsylvania,Home Office,Furniture,Tables,7,1814.66,-83.44,0.2
2024-10-24,Central,Ohio,Consumer,Office Supplies,Supplies,1,40.04,9.1,0.0
2024-10-24,East,Massachusetts,Consumer,Office Supplies,Labels,2,65.74,10.8,0.0
2024-10-24,West,Oregon,Consumer,Office Supplies,Storage,4,102.57,18.43,0.2
2024-10-24,Central,Michigan,Consumer,Technology,Phones,5,2214.37,679.57,0.0
2024-10-25,South,Georgia,Corporate,Furniture,Furnishings,4,971.72,236.11,0.0
2024-10-25,East,New York,Consumer,Technology,Copiers,7,3916.04,1203.95,0.0
2024-10-25,Central,Illinois,Consumer,Office Supplies,Labels,2,78.79,15.27,0.0
2024-10-26,South,Georgia,Home Office,Office Supplies,Supplies,4,112.6,23.42,0.0
2024-10-27,West,Oregon,Consumer,Office Supplies,Envelopes,2,89.18,5.57,0.0
2024-10-27,Central,Wisconsin,Corporate,Furniture,Tables,1,202.7,2.87,0.0
2024-10-27,East,New Jersey,Consumer,Office Supplies,Paper,5,235.35,24.71,0.2
2024-10-27,South,Georgia,Consumer,Office Supplies,Binders,2,77.54,8.22,0.0
2024-10-27,West,California,Consumer,Office Supplies,Art,4,183.59,18.09,0.15
2024-10-28,Central,Illinois,Corporate,Office Supplies,Binders,6,211.62,51.82,0.0
2024-10-28,West,Arizona,Consumer,Office Supplies,Art,6,222.92,41.92,0.0
2024-10-28,West,Arizona,Consumer,Furniture,Bookcases,1,305.41,12.64,0.2
2024-10-28,West,California,Home Office,Office Supplies,Supplies,2,66.2,4.33,0.0
2024-10-28,West,Nevada,Home Office,Office Supplies,Envelopes,7,263.97,53.63,0.0
2024-10-28,South,Tennessee,Corporate,Technology,Accessories,3,1369.74,455.43,0.15
2024-10-30,West,Arizona,Corporate,Office Supplies,Art,7,262.78,58.94,0.0
2024-10-30,East,Pennsylvania,Corporate,Office Supplies,Supplies,5,180.77,44.02,0.1
2024-10-31,East,Massachusetts,Consumer,Furniture,Bookcases,5,1591.77,77.75,0.0
2024-10-31,East,New Jersey,Consumer,Technology,Copiers,4,1575.62,206.24,0.0
2024-11-01,East,Pennsylvania,Consumer,Furniture,Chairs,2,434.57,98.52,0.1
2024-11-01,East,New Jersey,Corporate,Technology,Machines,5,2436.44,-34.82,0.0
2024-11-01,East,Pennsylvania,Corporate,Office Supplies,Envelopes,5,140.41,42.27,0.0
2024-11-01,East,New Jersey,Corporate,Office Supplies,Paper,4,141.5,42.16,0.0
2024-11-01,East,Massachusetts,Corporate,Technology,Accessories,4,1673.76,262.81,0.4
2024-11-01,South,Georgia,Consumer,Technology,Machines,4,2220.38,173.09,0.0
2024-11-02,East,New York,Home Office,Technology,Accessories,3,1649.25,359.62,0.3
2024-11-02,Central,Michigan,Consumer,Technology,Copiers,3,958.63,212.11,0.0
2024-11-02,Central,Texas,Consumer,Office Supplies,Envelopes,4,140.41,27.42,0.1
2024-11-02,East,New Jersey,Corporate,Office Supplies,Storage,7,306.81,100.94,0.0
2024-11-02,East,Massachusetts,Consumer,Technology,Copiers,1,406.23,36.13,0.0
2024-11-03,West,Oregon,Corporate,Technology,Phones,6,2245.5,202.82,0.0
2024-11-03,East,Pennsylvania,Consumer,Technology,Phones,5,2451.11,596.64,0.0
2024-11-03,South,North Carolina,Corporate,Office Supplies,Binders,2,96.31,20.04,0.1
2024-11-03,Central,Illinois,Corporate,Office Supplies,Labels,7,219.66,52.13,0.0
2024-11-03,South,Alabama,Consumer,Office Supplies,Art,7,190.9,29.67,0.4
2024-11-03,West,Oregon,Home Office,Furniture,Bookcases,7,2373.68,-492.58,0.0
2024-11-04,South,Florida,Home Office,Office Supplies,Supplies,7,298.19,70.25,0.3
2024-11-04,East,Massachusetts,Home Office,Office Supplies,Labels,5,236.57,39.85,0.0
2024-11-04,West,Arizona,Consumer,Furniture,Tables,3,735.92,-168.33,0.15
2024-11-04,West,Arizona,Corporate,Technology,Machines,3,1325.76,-112.94,0.3
2024-11-04,South,North Carolina,Corporate,Furniture,Tables,3,859.4,-22.4,0.3
2024-11-04,West,Arizona,Corporate,Technology,Phones,5,2466.66,740.23,0.0
2024-11-05,Central,Wisconsin,Consumer,Office Supplies,Envelopes,6,231.92,32.3,0.0
2024-11-05,East,Virginia,Consumer,Furniture,Tables,4,1333.75,-37.48,0.0
2024-11-05,West,Arizona,Corporate,Office Supplies,Supplies,5,219.54,66.21,0.1
2024-11-05,Central,Illinois,Consumer,Office Supplies,Storage,5,224.45,68.21,0.1
2024-11-06,East,Virginia,Consumer,Furniture,Bookcases,3,804.29,-5.86,0.15
2024-11-06,South,Florida,Consumer,Furniture,Bookcases,1,209.09,-13.95,0.2
2024-11-06,East,New York,Corporate,Office Supplies,Labels,3,90.63,29.81,0.2
2024-11-06,South,Georgia,Consumer,Office Supplies,Binders,2,51.59,8.23,0.0
2024-11-06,East,New York,Corporate,Technology,Phones,7,3090.57,999.55,0.2
2024-11-07,South,Georgia,Corporate,Furniture,Bookcases,6,1754.83,-296.23,0.0
2024-11-07,Central,Texas,Home Office,Office Supplies,Envelopes,5,126.69,37.78,0.15
2024-11-07,East,Massachusetts,Consumer,Technology,Machines,3,1618.68,19.61,0.0
2024-11-07,East,New York,Consumer,Furniture,Furnishings,6,1841.17,487.42,0.0
2024-11-08,East,Pennsylvania,Corporate,Technology,Accessories,6,3354.94,596.06,0.0
2024-11-08,South,Tennessee,Home Office,Office Supplies,Labels,3,127.81,25.07,0.0
2024-11-08,West,Oregon,Home Office,Office Supplies,Supplies,3,97.68,17.32,0.3
2024-11-09,West,Washington,Corporate,Technology,Accessories,6,1848.11,418.79,0.15
2024-11-09,South,Florida,Corporate,Furniture,Tables,5,1241.18,-295.99,0.0
2024-11-09,South,Tennessee,Consumer,Office Supplies,Envelopes,4,146.99,45.89,0.0
2024-11-09,East,Pennsylvania,Corporate,Office Supplies,Labels,2,57.18,10.24,0.0
2024-11-10,South,Tennessee,Corporate,Furniture,Furnishings,3,669.62,195.64,0.0
2024-11-10,West,California,Consumer,Furniture,Bookcases,1,262.28,-2.83,0.0
2024-11-10,East,New York,Corporate,Furniture,Furnishings,5,1674.75,417.55,0.0
2024-11-10,West,Nevada,Home Office,Office Supplies,Art,6,151.17,45.13,0.15
2024-11-10,South,North Carolina,Consumer,Office Supplies,Supplies,2,73.34,20.36,0.0
2024-11-10,South,Tennessee,Home Office,Office Supplies,Labels,1,25.48,1.7,0.0
2024-11-11,West,Arizona,Consumer,Technology,Phones,5,2011.43,651.57,0.15
2024-11-11,East,Virginia,Corporate,Furniture,Tables,1,278.33,-64.46,0.0
2024-11-11,Central,Ohio,Consumer,Furniture,Tables,7,2138.5,-4.74,0.1
2024-11-12,East,Massachusetts,Home Office,Furniture,Tables,3,862.47,-60.13,0.1
2024-11-12,East,Virginia,Corporate,Office Supplies,Paper,3,88.71,30.76,0.3
2024-11-12,South,Georgia,Corporate,Furniture,Furnishings,7,1304.26,121.67,0.2
2024-11-12,Central,Ohio,Corporate,Technology,Copiers,4,1530.62,155.81,0.0
2024-11-13,Central,Ohio,Consumer,Office Supplies,Storage,3,123.94,15.07,0.2
2024-11-13,Central,Michigan,Home Office,Furniture,Chairs,6,1132.21,245.52,0.1
2024-11-13,West,Arizona,Consumer,Office Supplies,Labels,2,73.61,24.68,0.0
2024-11-13,East,Pennsylvania,Consumer,Furniture,Bookcases,5,999.19,-158.45,0.2
2024-11-13,East,Massachusetts,Home Office,Technology,Machines,3,1509.25,-12.44,0.0
2024-11-13,West,Washington,Consumer,Office Supplies,Envelopes,7,324.06,60.66,0.1
2024-11-14,Central,Ohio,Consumer,Furniture,Bookcases,6,1400.84,-305.09,0.0
2024-11-15,West,Oregon,Home Office,Office Supplies,Labels,2,49.3,3.96,0.2
2024-11-15,East,New York,Consumer,Technology,Copiers,3,1296.57,249.06,0.3
2024-11-15,East,New Jersey,Corporate,Technology,Accessories,1,415.33,113.23,0.0
2024-11-15,East,Pennsylvania,Corporate,Office Supplies,Paper,6,239.75,46.01,0.1
2024-11-15,West,Washington,Corporate,Office Supplies,Envelopes,5,236.75,56.76,0.0
2024-11-15,South,Florida,Corporate,Office Supplies,Storage,1,31.21,10.18,0.0
2024-11-15,South,Alabama,Corporate,Technology,Copiers,4,1257.06,340.23,0.0
2024-11-15,Central,Illinois,Consumer,Technology,Machines,3,1091.93,-114.15,0.0
2024-11-16,East,Pennsylvania,Home Office,Technology,Accessories,1,514.06,151.18,0.0
2024-11-16,Central,Texas,Consumer,Office Supplies,Paper,7,194.92,10.72,0.15
2024-11-17,Central,Michigan,Consumer,Office Supplies,Envelopes,7,250.54,16.02,0.0
2024-11-17,West,California,Corporate,Technology,Copiers,5,2415.19,742.47,0.0
2024-11-17,West,Arizona,Consumer,Office Supplies,Supplies,2,60.13,10.03,0.1
2024-11-17,East,New Jersey,Consumer,Technology,Machines,7,3119.16,161.1,0.0
2024-11-18,South,Georgia,Corporate,Office Supplies,Paper,6,218.21,42.72,0.0
2024-11-18,East,Massachusetts,Home Office,Office Supplies,Binders,3,97.37,13.44,0.0
2024-11-18,East,New York,Corporate,Furniture,Furnishings,4,1106.16,241.04,0.0
2024-11-18,South,Georgia,Corporate,Technology,Copiers,7,2335.88,151.88,0.2
2024-11-18,West,Washington,Home Office,Technology,Machines,1,438.35,4.09,0.15
2024-11-18,South,Georgia,Consumer,Technology,Copiers,5,1948.15,514.3,0.1
2024-11-18,East,Massachusetts,Consumer,Technology,Machines,5,2366.3,78.07,0.0
